OmaTunniste;OmaIt;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;;;01_Bjdamm;01_Bjdamm;20090906;2009;09;06;16.8;59.2;11.8;17.8;7.4;1.0;10871.1;12.84
;;;01_Bjdamm;01_Bjdamm;20090907;2009;09;07;16.8;59.2;13.8;17.4;8.4;0.0;9320.44;13.14
;;;01_Bjdamm;01_Bjdamm;20090908;2009;09;08;16.8;59.2;16.1;20.6;13.7;0.0;11421.72;14.13
;;;01_Bjdamm;01_Bjdamm;20090909;2009;09;09;16.8;59.2;18.0;24.5;14.2;0.0;11497.57;15.26
;;;01_Bjdamm;01_Bjdamm;20090910;2009;09;10;16.8;59.2;11.4;19.0;6.7;0.0;15615.11;12.41
;;;01_Bjdamm;01_Bjdamm;20090911;2009;09;11;16.8;59.2;10.1;18.7;2.8;0.0;13780.55;11.33
;;;01_Bjdamm;01_Bjdamm;20090912;2009;09;12;16.8;59.2;13.0;18.1;8.4;0.1;10551.24;13.86
;;;01_Bjdamm;01_Bjdamm;20090913;2009;09;13;16.8;59.2;12.3;16.0;8.8;0.1;6933.85;13.12
;;;01_Bjdamm;01_Bjdamm;20090914;2009;09;14;16.8;59.2;9.8;17.8;3.6;0.0;15034.79;11.42
;;;01_Bjdamm;01_Bjdamm;20090915;2009;09;15;16.8;59.2;10.3;19.0;2.0;0.0;15387.08;9.53
;;;01_Bjdamm;01_Bjdamm;20090916;2009;09;16;16.8;59.2;10.5;16.4;5.7;3.0;12749.9;10.44
;;;01_Bjdamm;01_Bjdamm;20090917;2009;09;17;16.8;59.2;8.4;14.7;3.2;0.0;8814.24;8.39
;;;01_Bjdamm;01_Bjdamm;20090918;2009;09;18;16.8;59.2;11.0;19.3;5.0;0.0;12785.26;10.8
;;;01_Bjdamm;01_Bjdamm;20090919;2009;09;19;16.8;59.2;11.9;20.9;6.0;0.0;14192.1;12.05
;;;01_Bjdamm;01_Bjdamm;20090920;2009;09;20;16.8;59.2;12.9;22.0;5.6;1.0;13172.15;12.63
;;;01_Bjdamm;01_Bjdamm;20090921;2009;09;21;16.8;59.2;12.5;16.0;10.5;0.0;12646.48;11.56
;;;01_Bjdamm;01_Bjdamm;20090922;2009;09;22;16.8;59.2;14.2;16.0;11.2;0.1;3431.41;13.31
;;;01_Bjdamm;01_Bjdamm;20090923;2009;09;23;16.8;59.2;13.6;17.2;12.1;0.0;8554.43;11.05
;;;01_Bjdamm;01_Bjdamm;20090924;2009;09;24;16.8;59.2;8.6;13.6;6.0;2.7;7787.77;9.46
;;;01_Bjdamm;01_Bjdamm;20090925;2009;09;25;16.8;59.2;11.4;18.9;1.0;0.0;9251.42;11.53
;;;01_Bjdamm;01_Bjdamm;20090926;2009;09;26;16.8;59.2;14.3;17.4;12.3;0.0;3477.02;13.27
;;;01_Bjdamm;01_Bjdamm;20090927;2009;09;27;16.8;59.2;13.9;16.6;11.0;1.1;7559.5;12.45
;;;01_Bjdamm;01_Bjdamm;20090928;2009;09;28;16.8;59.2;10.6;15.3;7.8;8.2;6257.52;9.34
;;;01_Bjdamm;01_Bjdamm;20090929;2009;09;29;16.8;59.2;5.0;10.8;1.4;0.0;12093.84;6.36
;;;01_Bjdamm;01_Bjdamm;20090930;2009;09;30;16.8;59.2;4.6;12.0;0.2;0.0;10911.71;6.21
;;;01_Bjdamm;01_Bjdamm;20091001;2009;10;01;16.8;59.2;2.4;8.6;-3.0;0.0;4172.4;6.38
;;;01_Bjdamm;01_Bjdamm;20091002;2009;10;02;16.8;59.2;2.0;9.3;-2.9;0.0;11411.6;5.43
;;;01_Bjdamm;01_Bjdamm;20091003;2009;10;03;16.8;59.2;5.1;8.8;-2.6;9.5;3151.12;8.05
;;;01_Bjdamm;01_Bjdamm;20091004;2009;10;04;16.8;59.2;8.1;11.6;6.0;1.5;6670.04;8.96
;;;01_Bjdamm;01_Bjdamm;20091005;2009;10;05;16.8;59.2;5.0;10.5;2.1;0.0;9881.68;6.51
;;;01_Bjdamm;01_Bjdamm;20091006;2009;10;06;16.8;59.2;4.9;10.0;-2.7;8.0;6970.39;7.32
;;;01_Bjdamm;01_Bjdamm;20091007;2009;10;07;16.8;59.2;10.9;13.7;7.9;0.0;9749.34;9.84
;;;01_Bjdamm;01_Bjdamm;20091008;2009;10;08;16.8;59.2;4.4;11.9;-1.5;12.7;9280.37;6.46
;;;01_Bjdamm;01_Bjdamm;20091009;2009;10;09;16.8;59.2;3.1;8.2;0.2;0.0;9551.48;6.08
;;;01_Bjdamm;01_Bjdamm;20091010;2009;10;10;16.8;59.2;0.5;9.6;-3.9;0.1;7507.3;5.5
;;;01_Bjdamm;01_Bjdamm;20091011;2009;10;11;16.8;59.2;3.1;8.4;-3.3;9.6;3144.17;7.03
;;;01_Bjdamm;01_Bjdamm;20091012;2009;10;12;16.8;59.2;4.2;7.3;2.6;0.2;5394.17;6.98
;;;01_Bjdamm;01_Bjdamm;20091013;2009;10;13;16.8;59.2;1.9;4.1;1.0;0.0;5968.26;5.21
;;;01_Bjdamm;01_Bjdamm;20091014;2009;10;14;16.8;59.2;1.6;5.0;-1.0;0.0;7076.12;5.41
;;;01_Bjdamm;01_Bjdamm;20091015;2009;10;15;16.8;59.2;0.8;7.8;-1.5;0.0;8790.52;5.05
;;;01_Bjdamm;01_Bjdamm;20091016;2009;10;16;16.8;59.2;2.9;5.0;-1.4;13.2;1882.69;6.87
;;;01_Bjdamm;01_Bjdamm;20091017;2009;10;17;16.8;59.2;4.4;5.9;3.6;1.0;3232.3;7.18
;;;01_Bjdamm;01_Bjdamm;20091018;2009;10;18;16.8;59.2;2.1;7.0;-1.0;8.5;7426.37;6.11
;;;01_Bjdamm;01_Bjdamm;20091019;2009;10;19;16.8;59.2;3.6;9.0;0.0;1.3;4685.72;7.45
;;;01_Bjdamm;01_Bjdamm;20091020;2009;10;20;16.8;59.2;4.8;7.2;0.0;0.0;1631.95;8.47
;;;01_Bjdamm;01_Bjdamm;20091021;2009;10;21;16.8;59.2;6.2;7.6;5.4;0.0;1669.68;9.07
;;;01_Bjdamm;01_Bjdamm;20091022;2009;10;22;16.8;59.2;5.7;6.8;2.2;0.0;647.1;8.24
;;;01_Bjdamm;01_Bjdamm;20091023;2009;10;23;16.8;59.2;4.8;6.0;3.9;2.4;759.46;7.53
;;;01_Bjdamm;01_Bjdamm;20091024;2009;10;24;16.8;59.2;5.7;7.4;3.6;0.3;1059.55;8.68
;;;01_Bjdamm;01_Bjdamm;20091025;2009;10;25;16.8;59.2;6.2;7.3;5.7;2.8;1720.08;9.07
;;;01_Bjdamm;01_Bjdamm;20091026;2009;10;26;16.8;59.2;8.4;10.1;6.5;1.8;1996.7;10.68
;;;01_Bjdamm;01_Bjdamm;20091027;2009;10;27;16.8;59.2;6.8;9.1;5.4;0.0;3004.45;9.02
;;;01_Bjdamm;01_Bjdamm;20091028;2009;10;28;16.8;59.2;1.8;6.7;0.1;0.0;5761.73;6.09
;;;01_Bjdamm;01_Bjdamm;20091029;2009;10;29;16.8;59.2;1.9;5.1;-2.2;0.0;3457.8;6.17
;;;01_Bjdamm;01_Bjdamm;20091030;2009;10;30;16.8;59.2;1.9;5.0;0.0;0.0;1414.84;5.87
;;;01_Bjdamm;01_Bjdamm;20091031;2009;10;31;16.8;59.2;2.1;5.4;-1.6;1.0;2985.44;6.54
;;;01_Bjdamm;01_Bjdamm;20091101;2009;11;01;16.8;59.2;2.5;4.2;-1.1;0.0;2793.6;6.8
;;;01_Bjdamm;01_Bjdamm;20091102;2009;11;02;16.8;59.2;5.6;6.6;1.9;0.0;1486.84;6.73
;;;01_Bjdamm;01_Bjdamm;20091103;2009;11;03;16.8;59.2;5.1;6.8;4.0;0.0;4034.74;6.73
;;;01_Bjdamm;01_Bjdamm;20091104;2009;11;04;16.8;59.2;1.8;4.6;0.4;2.6;598.36;5.36
;;;01_Bjdamm;01_Bjdamm;20091105;2009;11;05;16.8;59.2;2.8;4.4;0.4;7.0;565.88;7.01
;;;01_Bjdamm;01_Bjdamm;20091106;2009;11;06;16.8;59.2;6.0;6.7;4.4;0.8;465.3;8.9
;;;01_Bjdamm;01_Bjdamm;20091107;2009;11;07;16.8;59.2;6.8;7.5;5.3;0.2;641.66;9.07
;;;01_Bjdamm;01_Bjdamm;20091108;2009;11;08;16.8;59.2;4.7;7.6;3.4;0.3;815.0;8.24
;;;01_Bjdamm;01_Bjdamm;20091109;2009;11;09;16.8;59.2;3.3;5.3;0.8;0.0;707.51;7.0
;;;01_Bjdamm;01_Bjdamm;20091110;2009;11;10;16.8;59.2;2.4;3.8;1.4;0.0;304.09;6.28
;;;01_Bjdamm;01_Bjdamm;20091111;2009;11;11;16.8;59.2;1.4;2.8;1.0;0.2;1454.94;6.1
;;;01_Bjdamm;01_Bjdamm;20091112;2009;11;12;16.8;59.2;0.2;1.0;-0.2;0.3;1228.93;5.69
;;;01_Bjdamm;01_Bjdamm;20091113;2009;11;13;16.8;59.2;-0.2;0.6;-0.5;3.1;1094.65;5.15
;;;01_Bjdamm;01_Bjdamm;20091114;2009;11;14;16.8;59.2;5.2;7.3;-0.5;10.0;268.74;8.46
;;;01_Bjdamm;01_Bjdamm;20091115;2009;11;15;16.8;59.2;7.5;8.1;7.2;0.7;996.55;9.97
;;;01_Bjdamm;01_Bjdamm;20091116;2009;11;16;16.8;59.2;6.6;7.4;6.6;0.2;623.48;9.41
;;;01_Bjdamm;01_Bjdamm;20091117;2009;11;17;16.8;59.2;6.8;7.4;6.1;3.0;833.65;9.44
;;;01_Bjdamm;01_Bjdamm;20091118;2009;11;18;16.8;59.2;6.5;7.2;5.1;8.5;1176.62;9.08
;;;01_Bjdamm;01_Bjdamm;20091119;2009;11;19;16.8;59.2;5.2;6.8;3.7;8.8;998.96;8.47
;;;01_Bjdamm;01_Bjdamm;20091120;2009;11;20;16.8;59.2;9.1;10.4;6.2;0.0;1747.55;10.48
;;;01_Bjdamm;01_Bjdamm;20091121;2009;11;21;16.8;59.2;7.9;11.3;5.7;0.0;2488.07;9.01
;;;01_Bjdamm;01_Bjdamm;20091122;2009;11;22;16.8;59.2;5.2;8.8;0.4;8.5;268.81;8.36
;;;01_Bjdamm;01_Bjdamm;20091123;2009;11;23;16.8;59.2;6.7;9.4;3.6;1.3;1042.96;8.92
;;;01_Bjdamm;01_Bjdamm;20091124;2009;11;24;16.8;59.2;5.2;7.3;3.9;0.0;1247.94;7.97
;;;01_Bjdamm;01_Bjdamm;20091125;2009;11;25;16.8;59.2;5.8;9.3;-0.6;4.0;909.36;8.78
;;;01_Bjdamm;01_Bjdamm;20091126;2009;11;26;16.8;59.2;6.6;9.3;5.0;0.0;1466.53;8.44
;;;01_Bjdamm;01_Bjdamm;20091127;2009;11;27;16.8;59.2;4.7;6.7;3.5;1.4;1081.48;7.46
;;;01_Bjdamm;01_Bjdamm;20091128;2009;11;28;16.8;59.2;3.6;5.8;3.2;0.8;1655.28;7.48
;;;01_Bjdamm;01_Bjdamm;20091129;2009;11;29;16.8;59.2;1.6;4.3;-0.7;1.6;1081.37;6.76
;;;01_Bjdamm;01_Bjdamm;20091130;2009;11;30;16.8;59.2;5.6;6.4;1.4;3.4;413.86;8.94
;;;01_Bjdamm;01_Bjdamm;20091201;2009;12;01;16.8;59.2;0.3;5.9;-4.1;0.0;1063.73;5.96
;;;01_Bjdamm;01_Bjdamm;20091202;2009;12;02;16.8;59.2;-7.1;-3.8;-7.8;0.0;2140.31;3.45
;;;01_Bjdamm;01_Bjdamm;20091203;2009;12;03;16.8;59.2;-2.8;-0.3;-9.5;0.0;466.88;4.9
;;;01_Bjdamm;01_Bjdamm;20091204;2009;12;04;16.8;59.2;-0.0;2.0;-3.5;0.0;1802.05;5.96
;;;01_Bjdamm;01_Bjdamm;20091205;2009;12;05;16.8;59.2;2.9;5.2;-0.4;1.0;125.71;7.08
;;;01_Bjdamm;01_Bjdamm;20091206;2009;12;06;16.8;59.2;3.0;6.0;1.3;2.5;1107.0;7.08
;;;01_Bjdamm;01_Bjdamm;20091207;2009;12;07;16.8;59.2;3.4;4.5;-1.3;1.1;406.33;7.26
;;;01_Bjdamm;01_Bjdamm;20091208;2009;12;08;16.8;59.2;2.9;3.8;2.4;0.1;646.88;7.3
;;;01_Bjdamm;01_Bjdamm;20091209;2009;12;09;16.8;59.2;2.1;2.8;1.6;1.6;366.05;7.02
;;;01_Bjdamm;01_Bjdamm;20091210;2009;12;10;16.8;59.2;1.7;2.3;1.0;0.1;539.46;6.82
;;;01_Bjdamm;01_Bjdamm;20091211;2009;12;11;16.8;59.2;1.6;2.7;0.5;0.0;569.34;6.26
;;;01_Bjdamm;01_Bjdamm;20091212;2009;12;12;16.8;59.2;-0.3;1.1;-2.5;1.4;896.33;5.64
;;;01_Bjdamm;01_Bjdamm;20091213;2009;12;13;16.8;59.2;-0.1;0.3;-0.4;0.1;570.96;5.83
;;;01_Bjdamm;01_Bjdamm;20091214;2009;12;14;16.8;59.2;-2.2;0.2;-3.0;2.6;620.06;4.49
;;;01_Bjdamm;01_Bjdamm;20091215;2009;12;15;16.8;59.2;-1.5;-0.3;-3.6;14.0;488.59;5.33
;;;01_Bjdamm;01_Bjdamm;20091216;2009;12;16;16.8;59.2;-4.1;-0.7;-6.2;0.0;626.11;3.77
;;;01_Bjdamm;01_Bjdamm;20091217;2009;12;17;16.8;59.2;-6.9;-6.2;-8.0;1.3;873.14;2.71
;;;01_Bjdamm;01_Bjdamm;20091218;2009;12;18;16.8;59.2;-13.1;-5.5;-18.0;0.2;1593.14;2.02
;;;01_Bjdamm;01_Bjdamm;20091219;2009;12;19;16.8;59.2;-13.2;-8.5;-21.0;2.5;991.87;2.0
;;;01_Bjdamm;01_Bjdamm;20091220;2009;12;20;16.8;59.2;-8.6;-5.8;-10.1;0.5;1022.04;3.06
;;;01_Bjdamm;01_Bjdamm;20091221;2009;12;21;16.8;59.2;-12.7;-7.7;-17.1;0.1;763.13;2.13
;;;01_Bjdamm;01_Bjdamm;20091222;2009;12;22;16.8;59.2;-10.2;-5.8;-18.9;4.1;506.59;2.59
;;;01_Bjdamm;01_Bjdamm;20091223;2009;12;23;16.8;59.2;-3.7;-2.4;-5.8;0.0;597.24;4.49
;;;01_Bjdamm;01_Bjdamm;20091224;2009;12;24;16.8;59.2;-4.3;-2.8;-7.5;0.0;801.94;4.33
;;;01_Bjdamm;01_Bjdamm;20091225;2009;12;25;16.8;59.2;-0.2;0.8;-6.2;12.0;219.17;5.77
;;;01_Bjdamm;01_Bjdamm;20091226;2009;12;26;16.8;59.2;-2.4;0.6;-3.2;5.7;379.04;4.94
;;;01_Bjdamm;01_Bjdamm;20091227;2009;12;27;16.8;59.2;-9.1;-2.7;-16.3;0.1;533.23;2.9
;;;01_Bjdamm;01_Bjdamm;20091228;2009;12;28;16.8;59.2;-1.7;1.1;-4.4;2.3;540.79;5.14
;;;01_Bjdamm;01_Bjdamm;20091229;2009;12;29;16.8;59.2;-13.6;-4.3;-17.8;0.0;980.17;1.9
;;;01_Bjdamm;01_Bjdamm;20091230;2009;12;30;16.8;59.2;-17.7;-14.8;-22.5;0.0;1702.98;1.31
;;;01_Bjdamm;01_Bjdamm;20091231;2009;12;31;16.8;59.2;-11.0;-7.7;-17.8;1.6;643.79;2.43
;;;01_Bjdamm;01_Bjdamm;20100101;2010;01;01;16.8;59.2;-8.0;-7.1;-9.9;0.1;1098.86;3.09
;;;01_Bjdamm;01_Bjdamm;20100102;2010;01;02;16.8;59.2;-10.1;-7.2;-13.0;1.1;1650.1;2.52
;;;01_Bjdamm;01_Bjdamm;20100103;2010;01;03;16.8;59.2;-10.6;-6.9;-16.5;0.0;1475.35;2.36
;;;01_Bjdamm;01_Bjdamm;20100104;2010;01;04;16.8;59.2;-8.3;-3.1;-12.7;0.0;581.58;3.01
;;;01_Bjdamm;01_Bjdamm;20100105;2010;01;05;16.8;59.2;-20.3;-7.6;-26.5;0.0;1821.49;1.02
;;;01_Bjdamm;01_Bjdamm;20100106;2010;01;06;16.8;59.2;-19.6;-16.4;-26.8;1.8;1176.26;1.08
;;;01_Bjdamm;01_Bjdamm;20100107;2010;01;07;16.8;59.2;-12.5;-9.5;-16.7;0.1;1117.3;2.05
;;;01_Bjdamm;01_Bjdamm;20100108;2010;01;08;16.8;59.2;-16.6;-11.1;-20.8;0.0;1190.38;1.38
;;;01_Bjdamm;01_Bjdamm;20100109;2010;01;09;16.8;59.2;-23.8;-20.5;-25.7;0.1;2096.03;0.74
;;;01_Bjdamm;01_Bjdamm;20100110;2010;01;10;16.8;59.2;-13.9;-9.2;-25.9;0.0;672.08;1.77
;;;01_Bjdamm;01_Bjdamm;20100111;2010;01;11;16.8;59.2;-16.4;-9.7;-18.8;0.0;2081.88;1.47
;;;01_Bjdamm;01_Bjdamm;20100112;2010;01;12;16.8;59.2;-11.9;-8.2;-18.9;0.0;1209.42;2.3
;;;01_Bjdamm;01_Bjdamm;20100113;2010;01;13;16.8;59.2;-11.1;-9.8;-12.5;0.0;1118.23;2.44
;;;01_Bjdamm;01_Bjdamm;20100114;2010;01;14;16.8;59.2;-8.2;-6.0;-12.7;0.0;933.55;3.12
;;;01_Bjdamm;01_Bjdamm;20100115;2010;01;15;16.8;59.2;-3.4;-2.4;-6.1;0.9;1023.98;4.67
;;;01_Bjdamm;01_Bjdamm;20100116;2010;01;16;16.8;59.2;-2.8;-2.0;-3.5;0.1;888.34;4.71
;;;01_Bjdamm;01_Bjdamm;20100117;2010;01;17;16.8;59.2;-2.5;-1.8;-3.6;1.1;349.99;4.38
;;;01_Bjdamm;01_Bjdamm;20100118;2010;01;18;16.8;59.2;-2.2;-1.6;-3.2;4.6;601.45;4.86
;;;01_Bjdamm;01_Bjdamm;20100119;2010;01;19;16.8;59.2;-1.7;-0.6;-2.8;1.3;786.13;5.21
;;;01_Bjdamm;01_Bjdamm;20100120;2010;01;20;16.8;59.2;-3.0;-2.2;-3.8;0.2;1060.99;4.45
;;;01_Bjdamm;01_Bjdamm;20100121;2010;01;21;16.8;59.2;-5.3;-2.2;-7.6;0.0;1817.71;3.55
;;;01_Bjdamm;01_Bjdamm;20100122;2010;01;22;16.8;59.2;-4.7;-2.6;-5.4;0.0;1232.17;3.81
;;;01_Bjdamm;01_Bjdamm;20100123;2010;01;23;16.8;59.2;-6.0;-3.3;-8.6;0.0;2116.62;3.28
;;;01_Bjdamm;01_Bjdamm;20100124;2010;01;24;16.8;59.2;-9.6;-4.9;-12.4;0.0;1899.61;2.56
;;;01_Bjdamm;01_Bjdamm;20100125;2010;01;25;16.8;59.2;-8.3;-5.5;-13.7;0.0;2278.91;2.87
;;;01_Bjdamm;01_Bjdamm;20100126;2010;01;26;16.8;59.2;-9.1;-8.3;-13.7;0.0;1232.5;2.85
;;;01_Bjdamm;01_Bjdamm;20100127;2010;01;27;16.8;59.2;-6.6;-4.5;-10.0;19.5;656.42;3.57
;;;01_Bjdamm;01_Bjdamm;20100128;2010;01;28;16.8;59.2;-6.3;-3.6;-8.4;0.8;1905.48;3.64
;;;01_Bjdamm;01_Bjdamm;20100129;2010;01;29;16.8;59.2;-15.1;-8.4;-21.2;0.1;2111.72;1.7
;;;01_Bjdamm;01_Bjdamm;20100130;2010;01;30;16.8;59.2;-22.1;-13.0;-26.9;0.1;3111.16;0.92
;;;01_Bjdamm;01_Bjdamm;20100131;2010;01;31;16.8;59.2;-16.3;-10.5;-23.6;2.8;3051.61;1.5
;;;01_Bjdamm;01_Bjdamm;20100201;2010;02;01;16.8;59.2;-5.9;-0.7;-21.9;0.1;1656.94;3.68
;;;01_Bjdamm;01_Bjdamm;20100202;2010;02;02;16.8;59.2;-6.6;-4.2;-11.9;0.9;1530.65;3.42
;;;01_Bjdamm;01_Bjdamm;20100203;2010;02;03;16.8;59.2;-2.1;-1.3;-4.3;12.0;737.06;4.85
;;;01_Bjdamm;01_Bjdamm;20100204;2010;02;04;16.8;59.2;-1.8;-0.3;-4.7;0.3;1842.8;5.14
;;;01_Bjdamm;01_Bjdamm;20100205;2010;02;05;16.8;59.2;-5.5;-1.3;-12.5;0.0;3254.69;3.9
;;;01_Bjdamm;01_Bjdamm;20100206;2010;02;06;16.8;59.2;-2.6;-1.3;-4.0;0.0;1578.64;4.39
;;;01_Bjdamm;01_Bjdamm;20100207;2010;02;07;16.8;59.2;-6.3;-3.0;-10.3;0.0;2233.62;3.59
;;;01_Bjdamm;01_Bjdamm;20100208;2010;02;08;16.8;59.2;-8.9;-4.0;-13.2;0.0;4020.98;2.93
;;;01_Bjdamm;01_Bjdamm;20100209;2010;02;09;16.8;59.2;-7.1;-4.1;-15.3;0.0;3086.03;3.33
;;;01_Bjdamm;01_Bjdamm;20100210;2010;02;10;16.8;59.2;-5.2;-3.1;-6.8;0.6;3188.92;3.84
;;;01_Bjdamm;01_Bjdamm;20100211;2010;02;11;16.8;59.2;-6.9;-4.2;-10.3;0.0;5612.69;3.31
;;;01_Bjdamm;01_Bjdamm;20100212;2010;02;12;16.8;59.2;-5.9;-3.2;-12.5;0.1;1353.67;3.48
;;;01_Bjdamm;01_Bjdamm;20100213;2010;02;13;16.8;59.2;-5.5;-4.5;-6.0;1.5;2651.11;3.64
;;;01_Bjdamm;01_Bjdamm;20100214;2010;02;14;16.8;59.2;-5.9;-1.6;-10.4;0.0;4905.76;3.55
;;;01_Bjdamm;01_Bjdamm;20100215;2010;02;15;16.8;59.2;-6.9;-4.2;-8.2;0.0;4474.76;3.48
;;;01_Bjdamm;01_Bjdamm;20100216;2010;02;16;16.8;59.2;-8.5;-3.7;-14.4;0.2;2685.24;3.07
;;;01_Bjdamm;01_Bjdamm;20100217;2010;02;17;16.8;59.2;-4.9;-2.8;-6.5;1.3;2718.68;4.05
;;;01_Bjdamm;01_Bjdamm;20100218;2010;02;18;16.8;59.2;-6.7;-4.2;-8.1;7.4;2463.3;3.37
;;;01_Bjdamm;01_Bjdamm;20100219;2010;02;19;16.8;59.2;-9.1;-5.5;-10.5;1.0;3606.95;2.7
;;;01_Bjdamm;01_Bjdamm;20100220;2010;02;20;16.8;59.2;-12.7;-9.5;-14.8;17.8;1601.78;2.0
;;;01_Bjdamm;01_Bjdamm;20100221;2010;02;21;16.8;59.2;-16.7;-12.4;-19.6;0.0;5145.88;1.39
;;;01_Bjdamm;01_Bjdamm;20100222;2010;02;22;16.8;59.2;-21.2;-12.7;-31.9;0.5;6634.84;0.89
;;;01_Bjdamm;01_Bjdamm;20100223;2010;02;23;16.8;59.2;-14.5;-8.0;-19.5;1.9;4456.94;1.72
;;;01_Bjdamm;01_Bjdamm;20100224;2010;02;24;16.8;59.2;-12.1;-2.6;-20.5;0.0;8513.06;2.18
;;;01_Bjdamm;01_Bjdamm;20100225;2010;02;25;16.8;59.2;-9.2;-0.8;-19.5;1.5;3542.18;2.59
;;;01_Bjdamm;01_Bjdamm;20100226;2010;02;26;16.8;59.2;0.5;2.0;-1.9;2.8;2606.62;6.12
;;;01_Bjdamm;01_Bjdamm;20100227;2010;02;27;16.8;59.2;0.3;1.4;-0.1;5.5;1652.98;6.11
;;;01_Bjdamm;01_Bjdamm;20100228;2010;02;28;16.8;59.2;0.7;2.3;-0.6;2.5;3493.26;6.21
;;;01_Bjdamm;01_Bjdamm;20100301;2010;03;01;16.8;59.2;-2.6;0.6;-4.9;17.5;1484.6;4.73
;;;01_Bjdamm;01_Bjdamm;20100302;2010;03;02;16.8;59.2;-6.5;-4.1;-9.9;0.1;7192.66;3.11
;;;01_Bjdamm;01_Bjdamm;20100303;2010;03;03;16.8;59.2;-7.1;-3.8;-10.2;0.5;9692.06;2.63
;;;01_Bjdamm;01_Bjdamm;20100304;2010;03;04;16.8;59.2;-5.8;-4.0;-8.2;0.1;7416.0;2.81
;;;01_Bjdamm;01_Bjdamm;20100305;2010;03;05;16.8;59.2;-13.9;-1.2;-20.4;0.0;10776.78;1.32
;;;01_Bjdamm;01_Bjdamm;20100306;2010;03;06;16.8;59.2;-15.7;-1.0;-24.1;0.0;11128.68;1.34
;;;01_Bjdamm;01_Bjdamm;20100307;2010;03;07;16.8;59.2;-10.6;1.3;-25.8;0.0;8681.44;2.05
;;;01_Bjdamm;01_Bjdamm;20100308;2010;03;08;16.8;59.2;-1.3;6.5;-8.8;0.1;11043.54;3.9
;;;01_Bjdamm;01_Bjdamm;20100309;2010;03;09;16.8;59.2;-5.1;3.6;-12.6;0.0;11514.56;2.72
;;;01_Bjdamm;01_Bjdamm;20100310;2010;03;10;16.8;59.2;-0.0;4.9;-2.9;0.0;11675.23;4.53
;;;01_Bjdamm;01_Bjdamm;20100311;2010;03;11;16.8;59.2;-0.7;3.5;-3.1;0.8;7017.12;5.14
;;;01_Bjdamm;01_Bjdamm;20100312;2010;03;12;16.8;59.2;-2.9;1.7;-8.0;0.0;9081.14;3.57
;;;01_Bjdamm;01_Bjdamm;20100313;2010;03;13;16.8;59.2;-2.6;3.4;-7.2;0.0;12472.96;3.15
;;;01_Bjdamm;01_Bjdamm;20100314;2010;03;14;16.8;59.2;-5.2;0.9;-7.9;0.0;13232.95;2.4
;;;01_Bjdamm;01_Bjdamm;20100315;2010;03;15;16.8;59.2;-6.2;2.0;-13.0;0.0;13468.36;2.42
;;;01_Bjdamm;01_Bjdamm;20100316;2010;03;16;16.8;59.2;-7.5;2.0;-12.2;0.8;13525.74;2.26
;;;01_Bjdamm;01_Bjdamm;20100317;2010;03;17;16.8;59.2;-2.4;3.7;-12.3;0.4;8814.28;4.06
;;;01_Bjdamm;01_Bjdamm;20100318;2010;03;18;16.8;59.2;2.8;5.4;-3.2;0.0;4360.54;6.61
;;;01_Bjdamm;01_Bjdamm;20100319;2010;03;19;16.8;59.2;4.2;6.7;2.6;0.2;3331.37;7.38
;;;01_Bjdamm;01_Bjdamm;20100320;2010;03;20;16.8;59.2;5.6;9.2;3.0;0.0;12401.64;6.85
;;;01_Bjdamm;01_Bjdamm;20100321;2010;03;21;16.8;59.2;0.1;5.4;-2.9;5.5;2995.81;5.56
;;;01_Bjdamm;01_Bjdamm;20100322;2010;03;22;16.8;59.2;-3.9;3.5;-12.9;1.0;12860.89;3.28
;;;01_Bjdamm;01_Bjdamm;20100323;2010;03;23;16.8;59.2;1.2;3.6;-1.6;4.0;3640.28;6.31
;;;01_Bjdamm;01_Bjdamm;20100324;2010;03;24;16.8;59.2;-0.2;4.0;-1.9;0.0;5051.45;5.41
;;;01_Bjdamm;01_Bjdamm;20100325;2010;03;25;16.8;59.2;0.8;2.3;-2.0;0.0;3786.16;6.15
;;;01_Bjdamm;01_Bjdamm;20100326;2010;03;26;16.8;59.2;2.4;10.2;-2.3;0.0;11238.98;6.38
;;;01_Bjdamm;01_Bjdamm;20100327;2010;03;27;16.8;59.2;1.6;5.3;-1.7;4.4;6665.83;6.32
;;;01_Bjdamm;01_Bjdamm;20100328;2010;03;28;16.8;59.2;1.4;3.7;0.4;0.1;3661.45;6.3
;;;01_Bjdamm;01_Bjdamm;20100329;2010;03;29;16.8;59.2;3.0;6.6;0.6;0.1;4949.1;6.88
;;;01_Bjdamm;01_Bjdamm;20100330;2010;03;30;16.8;59.2;2.0;8.2;-1.7;0.0;15481.22;5.75
;;;01_Bjdamm;01_Bjdamm;20100331;2010;03;31;16.8;59.2;1.6;5.0;-2.9;1.3;4003.45;6.5
;;;01_Bjdamm;01_Bjdamm;20100401;2010;04;01;16.8;59.2;4.2;8.9;1.3;1.5;9978.37;7.68
;;;01_Bjdamm;01_Bjdamm;20100402;2010;04;02;16.8;59.2;1.3;6.6;-2.7;0.0;11242.55;5.65
;;;01_Bjdamm;01_Bjdamm;20100403;2010;04;03;16.8;59.2;1.6;11.3;-4.0;0.0;14397.8;5.24
